word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
heaving,False,6,0,10,"['e', 'a', 'l', 'i', 't', 'n', 'r', 's', 'd', 'p']"
puffery,False,6,0,8,"['e', 'r', 'a', 'o', 't', 'i', 'l', 'n']"
lenitiveness,False,6,0,12,"['e', 'r', 'n', 't', 'a', 's', 'i', 'l', 'c', 'd', 'o', 'm']"
shutter,False,6,0,11,"['e', 'r', 't', 'a', 's', 'i', 'n', 'o', 'u', 'c', 'l']"
cyanate,False,6,0,11,"['e', 'a', 't', 'r', 'l', 'n', 'i', 'c', 'h', 'o', 'u']"
phascogale,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'c', 'o', 'm', 's', 'p', 'h', 'u']"
dishwiping,False,6,0,9,"['e', 'i', 'n', 't', 's', 'r', 'l', 'c', 'a']"
thicketful,False,6,0,13,"['e', 'r', 'a', 't', 'i', 'n', 'o', 'l', 's', 'c', 'h', 'u', 'd']"
nitrosification,False,6,0,14,"['e', 'a', 'i', 't', 'n', 'o', 'r', 'l', 'c', 's', 'd', 'm', 'p', 'h']"
whatreck,False,6,0,11,"['e', 'a', 'r', 't', 'n', 's', 'l', 'c', 'i', 'o', 'm']"
politicalism,True,5,0,14,"['e', 'a', 'i', 't', 'n', 'l', 'c', 's', 'o', 'r', 'p', 'y', 'h', 'm']"
pulsimeter,False,6,0,13,"['e', 'r', 't', 'a', 'n', 'l', 'i', 'o', 's', 'c', 'p', 'h', 'd']"
antheia,True,1,0,7,"['e', 'r', 'a', 'n', 't', 'i', 'h']"
corin,False,6,0,10,"['a', 'e', 'i', 'n', 't', 'r', 'o', 'm', 'p', 'l']"
armchaired,True,5,0,13,"['e', 'i', 'n', 'r', 't', 'a', 'o', 'l', 's', 'c', 'm', 'h', 'd']"
unsupplicated,True,2,0,13,"['e', 'a', 'r', 'n', 't', 'i', 's', 'o', 'c', 'l', 'u', 'd', 'p']"
bleakly,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'l', 'o', 'n', 'b', 'y', 'c']"
derah,False,6,0,10,"['a', 'n', 'e', 'r', 't', 'l', 'h', 'm', 'p', 'g']"
titubancy,False,6,0,11,"['e', 'o', 'a', 'i', 't', 'r', 'l', 'n', 'c', 'h', 'm']"
mejorana,False,6,0,12,"['e', 'r', 'a', 't', 'n', 's', 'l', 'c', 'd', 'o', 'm', 'i']"
halibuter,False,6,0,12,"['e', 'n', 'r', 'i', 't', 'a', 'l', 's', 'c', 'o', 'p', 'm']"
nereid,True,5,0,10,"['e', 'r', 't', 'n', 's', 'a', 'l', 'd', 'c', 'i']"
malacophonous,True,4,0,14,"['e', 'i', 'o', 'n', 'r', 't', 'l', 'a', 'c', 's', 'u', 'p', 'h', 'm']"
juniority,False,6,0,12,"['e', 'o', 'i', 't', 'r', 'a', 'l', 'n', 'u', 's', 'h', 'c']"
preobligate,False,6,0,14,"['e', 'r', 'a', 't', 'n', 'o', 'i', 'c', 'l', 's', 'p', 'm', 'u', 'd']"
fusilier,False,6,0,12,"['e', 'r', 'a', 'i', 't', 'n', 'l', 's', 'u', 'o', 'c', 'm']"
frecklish,False,6,0,13,"['e', 'r', 'i', 'a', 't', 'n', 's', 'c', 'o', 'h', 'l', 'u', 'p']"
haloa,False,6,0,8,"['a', 'i', 'r', 't', 'l', 'e', 'm', 'n']"
stupe,False,6,0,8,"['a', 'e', 'i', 'o', 'n', 't', 'r', 'h']"
tanghan,False,6,0,9,"['e', 'a', 't', 'n', 'i', 'r', 'c', 'l', 'o']"
unsuggestive,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'r', 's', 'o', 'l', 'c', 'p']"
nitrolime,True,4,0,12,"['e', 't', 'a', 'i', 'n', 'r', 'l', 'o', 's', 'c', 'd', 'm']"
dactylioglyphtic,False,6,0,14,"['e', 'i', 't', 'a', 'n', 's', 'r', 'c', 'o', 'l', 'u', 'p', 'h', 'm']"
ripieno,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'l', 'o', 'i', 's', 'c', 'm']"
oversour,False,6,0,9,"['e', 'a', 'i', 'r', 'o', 'n', 't', 'l', 'c']"
wrasse,False,6,0,9,"['e', 'a', 't', 'i', 'l', 'n', 'r', 'o', 'd']"
pseudoparenchymatous,True,3,0,17,"['o', 'i', 'e', 'r', 'n', 't', 'a', 'l', 'c', 's', 'u', 'p', 'h', 'm', 'b', 'y', 'd']"
verderership,False,6,0,10,"['e', 'r', 'i', 't', 'n', 'a', 'l', 's', 'c', 'o']"
noninstrumental,True,0,0,11,"['e', 'i', 't', 'a', 'n', 'o', 'r', 's', 'l', 'm', 'u']"
thlingchadinne,True,3,0,13,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'o', 'c', 'h', 's', 'd', 'g']"
proximal,False,6,0,12,"['e', 'o', 'i', 'n', 't', 'r', 's', 'l', 'a', 'c', 'm', 'b']"
unplacid,True,4,0,12,"['e', 'o', 'i', 'a', 'n', 't', 'r', 'd', 'c', 'u', 'l', 'p']"
belgravian,False,6,0,12,"['e', 'a', 't', 'r', 'n', 'l', 'i', 'o', 'c', 's', 'p', 'd']"
timefulness,False,6,0,12,"['e', 'r', 'n', 'o', 'a', 't', 'i', 's', 'l', 'c', 'd', 'p']"
microscopic,False,6,0,12,"['e', 'i', 't', 'n', 'r', 'a', 'o', 's', 'c', 'l', 'm', 'd']"
fishyard,False,6,0,10,"['e', 'o', 'i', 'a', 't', 'n', 's', 'r', 'c', 'l']"
shockingly,False,6,0,15,"['e', 'i', 'a', 't', 'n', 'r', 's', 'o', 'l', 'c', 'h', 'd', 'y', 'g', 'u']"
metier,True,3,0,8,"['e', 'r', 't', 'i', 'l', 'n', 'd', 'm']"
enbrave,False,6,0,10,"['e', 'r', 'a', 't', 'n', 'l', 'c', 's', 'o', 'i']"
forejudge,False,6,0,9,"['e', 't', 'r', 'i', 'n', 'a', 'l', 'o', 's']"
epithalamion,True,4,0,14,"['e', 'a', 'r', 'n', 't', 'i', 'l', 'o', 's', 'c', 'm', 'h', 'd', 'p']"
unapplied,False,6,0,12,"['e', 'n', 'a', 'i', 'r', 't', 'l', 'o', 's', 'u', 'c', 'm']"
opsiometer,True,4,0,12,"['e', 'r', 't', 'a', 'n', 'l', 'o', 'm', 'i', 's', 'u', 'p']"
posthetomy,False,6,0,10,"['e', 'r', 'a', 't', 'i', 'o', 'n', 's', 'l', 'c']"
ropedancing,True,4,0,14,"['e', 'r', 'a', 'i', 't', 'n', 'l', 's', 'o', 'd', 'c', 'm', 'g', 'p']"
ticker,True,5,0,11,"['e', 'r', 'a', 'i', 'n', 't', 'c', 'h', 'l', 'o', 'k']"
cloghad,False,6,0,9,"['e', 'a', 'i', 'n', 'o', 'r', 'l', 't', 'm']"
january,False,6,0,9,"['e', 'a', 'r', 'i', 't', 'l', 'n', 'c', 'o']"
wineglassful,False,6,0,13,"['e', 'a', 'r', 'n', 'i', 't', 'l', 's', 'o', 'u', 'c', 'd', 'p']"
carbuncle,False,6,0,13,"['e', 't', 'a', 'i', 'n', 'r', 'o', 'l', 'u', 'c', 's', 'm', 'd']"
tiphia,False,6,0,9,"['e', 'a', 'i', 't', 'n', 'l', 's', 'r', 'c']"
negativer,False,6,0,12,"['e', 'r', 't', 'a', 'n', 'i', 'l', 's', 'c', 'm', 'd', 'o']"
circumcorneal,True,3,0,13,"['e', 'a', 't', 'n', 'i', 'o', 'r', 'l', 'c', 'h', 's', 'u', 'm']"
lifelessly,False,6,0,10,"['e', 'r', 'n', 't', 'l', 'a', 'i', 's', 'c', 'o']"
stunpoll,False,6,0,12,"['e', 'o', 'i', 'n', 'a', 't', 'r', 's', 'l', 'c', 'u', 'g']"
neurone,False,6,0,10,"['e', 'r', 'a', 't', 'n', 'o', 's', 'd', 'p', 'l']"
intrapsychic,True,5,0,15,"['e', 'a', 'i', 'n', 't', 'r', 'l', 's', 'c', 'o', 'h', 'u', 'p', 'm', 'y']"
lethocerus,True,3,0,12,"['e', 't', 'i', 'r', 'a', 'n', 'l', 'o', 's', 'c', 'u', 'h']"
elementarily,True,3,0,12,"['e', 'r', 'a', 'n', 't', 's', 'l', 'i', 'd', 'c', 'm', 'y']"
ecardinal,True,4,0,12,"['e', 'i', 'r', 'a', 'n', 't', 'l', 'o', 's', 'm', 'd', 'c']"
denazify,False,6,0,11,"['e', 'r', 'i', 'n', 't', 'l', 's', 'c', 'a', 'd', 'm']"
unconceited,True,3,0,11,"['e', 'r', 't', 'a', 'n', 'i', 'o', 's', 'c', 'u', 'd']"
myoplastic,True,5,0,15,"['e', 'i', 'a', 'r', 't', 'n', 's', 'c', 'l', 'o', 'p', 'h', 'u', 'm', 'y']"
impingent,False,6,0,10,"['e', 'r', 'a', 'n', 't', 'i', 'l', 's', 'c', 'd']"
underbutler,False,6,0,13,"['e', 'r', 'a', 't', 'i', 'n', 'o', 's', 'l', 'c', 'u', 'd', 'm']"
unforwarded,False,6,0,13,"['e', 'r', 'a', 'i', 't', 'o', 'n', 'l', 'c', 's', 'd', 'u', 'm']"
yamanai,False,6,0,9,"['e', 'a', 't', 'l', 'r', 'n', 'c', 'm', 's']"
coglorify,False,6,0,11,"['e', 'o', 'i', 'n', 't', 'r', 'c', 's', 'l', 'a', 'u']"
deparliament,True,2,0,12,"['e', 'r', 'a', 't', 'n', 'l', 'c', 'i', 's', 'm', 'd', 'p']"
nassau,False,6,0,8,"['e', 'a', 'n', 't', 'l', 'r', 'c', 'i']"
spatterdock,False,6,0,14,"['e', 'r', 'i', 'a', 't', 'o', 'n', 'l', 'c', 'h', 'm', 's', 'p', 'y']"
lactucin,True,5,0,12,"['e', 'o', 'i', 'a', 'n', 't', 'r', 'l', 's', 'c', 'h', 'u']"
middorsal,True,4,0,12,"['e', 'o', 'i', 't', 'n', 'r', 'a', 'c', 'l', 's', 'd', 'm']"
hoverly,False,6,0,10,"['e', 'r', 'a', 'o', 'n', 't', 's', 'l', 'i', 'd']"
superstitionless,True,2,0,12,"['e', 'r', 'a', 't', 'i', 'n', 's', 'o', 'l', 'h', 'p', 'u']"
parathion,True,4,0,12,"['e', 'o', 'r', 'i', 'a', 't', 'n', 'l', 'h', 'c', 'm', 'p']"
pasturer,False,6,0,11,"['e', 'r', 'a', 't', 'i', 'n', 'l', 'o', 's', 'h', 'c']"
ureterocele,True,3,0,10,"['e', 'r', 't', 'a', 'n', 'l', 'o', 'p', 'c', 'u']"
overslavish,False,6,0,12,"['e', 'r', 'a', 'i', 't', 'n', 'l', 's', 'c', 'm', 'p', 'd']"
sonlikeness,False,6,0,12,"['e', 'r', 'n', 'a', 't', 'i', 's', 'o', 'l', 'c', 'd', 'm']"
affinitatively,False,6,0,12,"['e', 'a', 'r', 't', 'n', 'i', 'l', 's', 'c', 'd', 'o', 'm']"
prioracy,False,6,0,11,"['e', 'o', 'i', 'n', 'r', 'a', 't', 'l', 's', 'c', 'h']"
thistled,True,5,0,12,"['e', 'r', 'a', 'i', 'n', 't', 's', 'l', 'o', 'd', 'm', 'h']"
untransacted,True,3,0,12,"['e', 'o', 'i', 'r', 't', 'a', 'n', 's', 'l', 'c', 'u', 'd']"
foddering,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'r', 'o', 'l', 'c', 's', 'p']"
orderable,False,6,0,12,"['e', 't', 'r', 'a', 'n', 'l', 'o', 'i', 'c', 's', 'b', 'm']"
parorexia,False,6,0,11,"['e', 'a', 'r', 'i', 't', 'o', 'n', 'l', 's', 'd', 'm']"
centrifugalize,False,6,0,14,"['e', 'i', 't', 'a', 'n', 'r', 'l', 's', 'c', 'o', 'd', 'm', 'p', 'h']"
marguerite,False,6,0,12,"['e', 't', 'a', 'r', 'i', 'l', 'n', 'o', 'c', 'm', 's', 'd']"
mainpernable,True,5,0,14,"['e', 'a', 'r', 't', 'n', 'l', 'i', 'c', 's', 'o', 'd', 'p', 'b', 'm']"
propliopithecus,True,3,0,14,"['e', 'i', 't', 'a', 'r', 'n', 'o', 'l', 's', 'u', 'p', 'h', 'd', 'c']"
postdiagnostic,False,6,0,14,"['e', 'i', 't', 'a', 'n', 's', 'o', 'r', 'l', 'c', 'h', 'u', 'p', 'm']"
jarvey,False,6,0,9,"['e', 'r', 'a', 'i', 'n', 'l', 't', 'c', 's']"
maytide,False,6,0,10,"['e', 'a', 'i', 't', 'n', 's', 'r', 'l', 'c', 'o']"
oystershell,False,6,0,12,"['e', 'r', 'a', 'n', 't', 's', 'i', 'l', 'u', 'o', 'p', 'm']"
raptatory,False,6,0,10,"['e', 'o', 'a', 'n', 't', 'r', 's', 'i', 'l', 'c']"
pollinar,True,3,0,10,"['e', 'o', 'i', 'n', 'a', 'r', 'l', 'c', 't', 'p']"
impeccant,True,5,0,13,"['e', 'a', 'r', 't', 'n', 'l', 's', 'c', 'p', 'o', 'u', 'i', 'm']"
unpermitting,False,6,0,11,"['e', 'a', 'i', 'n', 't', 'r', 'o', 's', 'l', 'd', 'c']"
tinworker,False,6,0,12,"['e', 'n', 'a', 'i', 't', 'r', 'o', 'l', 'c', 'd', 's', 'm']"
horseman,False,6,0,12,"['e', 'a', 'r', 't', 'n', 'o', 'i', 'l', 'c', 'm', 'p', 'b']"
loaf,False,6,0,9,"['a', 't', 'n', 'l', 'e', 'i', 'r', 'o', 'b']"
phylogerontism,True,4,0,17,"['e', 'a', 'i', 'n', 't', 'r', 'o', 's', 'l', 'p', 'c', 'u', 'h', 'm', 'd', 'g', 'y']"
screw,False,6,0,9,"['a', 'e', 'r', 'o', 't', 's', 'n', 'u', 'i']"
flong,False,6,0,9,"['a', 'e', 'i', 'o', 'n', 't', 'r', 'g', 's']"
bloodleaf,False,6,0,10,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'o', 's', 'u']"
nonstatistical,True,1,0,9,"['e', 'i', 'a', 't', 'n', 's', 'o', 'l', 'c']"
glossotherium,False,6,0,15,"['e', 'i', 'n', 'r', 't', 'a', 's', 'o', 'l', 'c', 'h', 'u', 'p', 'y', 'b']"
theologicopolitical,False,6,0,15,"['e', 'a', 't', 'i', 'n', 'r', 'l', 'o', 'c', 'h', 'm', 's', 'p', 'd', 'u']"
cherishing,True,3,0,11,"['e', 'a', 'r', 'i', 'n', 't', 's', 'l', 'c', 'h', 'g']"
polinices,True,3,0,11,"['e', 'n', 'r', 'a', 't', 'i', 's', 'l', 'c', 'o', 'p']"
wondrousness,False,6,0,13,"['e', 'o', 'r', 'n', 'a', 'i', 't', 's', 'u', 'c', 'p', 'd', 'l']"
juxtatropical,False,6,0,15,"['e', 'i', 'a', 't', 'n', 'r', 's', 'l', 'o', 'c', 'p', 'u', 'm', 'b', 'd']"
fascioliasis,False,6,0,12,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'c', 's', 'o', 'p', 'm']"
flabelliform,False,6,0,12,"['e', 'a', 'r', 't', 'n', 'i', 'l', 'o', 'c', 's', 'p', 'd']"
apotropaic,True,5,0,12,"['e', 'i', 'a', 'n', 't', 'r', 's', 'l', 'c', 'o', 'm', 'p']"
melanilin,False,6,0,11,"['e', 'r', 'i', 't', 'n', 'a', 'l', 's', 'p', 'd', 'c']"
monogenist,False,6,0,13,"['e', 'r', 'a', 't', 'n', 'i', 'o', 's', 'l', 'c', 'p', 'm', 'd']"
uncrystaled,True,2,0,13,"['e', 'r', 'a', 't', 'n', 'i', 'o', 's', 'l', 'u', 'd', 'c', 'y']"
scybalum,False,6,0,7,"['e', 'o', 'i', 'a', 'n', 't', 'r']"
cathartolinum,True,5,0,16,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'h', 'g', 'd', 'y', 'u', 'm']"
jynginae,False,6,0,10,"['e', 'i', 't', 'a', 'n', 'o', 'r', 'u', 'l', 's']"
knit,False,6,0,8,"['a', 'o', 'e', 'i', 't', 'r', 'c', 'l']"
watchmanship,False,6,0,15,"['e', 'a', 'i', 't', 'r', 'n', 'c', 'l', 's', 'o', 'h', 'm', 'd', 'p', 'u']"
howadji,False,6,0,8,"['e', 'a', 'r', 't', 'n', 'l', 'i', 'c']"
reproachingly,True,4,0,16,"['e', 'i', 't', 'n', 'r', 'a', 'l', 'o', 's', 'c', 'd', 'u', 'p', 'y', 'h', 'g']"
bemole,False,6,0,8,"['e', 'r', 'n', 't', 'l', 'a', 's', 'd']"
matral,True,3,0,8,"['e', 'a', 'n', 't', 'r', 'l', 'c', 'm']"
pretense,False,6,0,10,"['e', 'r', 't', 'a', 'n', 'o', 'c', 'i', 'l', 'd']"
telemechanic,True,3,0,12,"['e', 'r', 'n', 't', 'a', 's', 'l', 'i', 'c', 'h', 'd', 'm']"
equiexcellency,False,6,0,11,"['e', 'r', 'n', 't', 's', 'l', 'a', 'd', 'c', 'i', 'o']"
acidness,True,5,0,12,"['e', 'a', 'r', 'n', 'i', 't', 'l', 's', 'o', 'c', 'u', 'd']"
contusive,True,4,0,13,"['e', 't', 'i', 'a', 'n', 'o', 'r', 'l', 's', 'c', 'u', 'd', 'v']"
gaumish,False,6,0,9,"['e', 'a', 'i', 't', 'r', 'n', 'l', 's', 'p']"
kraft,False,6,0,9,"['a', 'r', 'e', 'i', 't', 'n', 's', 'l', 'z']"
volumometrical,False,6,0,16,"['e', 'a', 'r', 'i', 'n', 't', 'l', 'o', 'c', 'p', 's', 'm', 'u', 'h', 'd', 'b']"
interdrink,False,6,0,12,"['e', 't', 'a', 'n', 'i', 'r', 'o', 'c', 'g', 'd', 's', 'y']"
wealthiness,False,6,0,14,"['e', 'r', 't', 'a', 'n', 'i', 'l', 's', 'h', 'p', 'c', 'd', 'm', 'v']"
acicularly,False,6,0,12,"['e', 'i', 'a', 't', 'r', 'n', 'l', 'o', 's', 'c', 'y', 'h']"
platypodia,False,6,0,12,"['e', 'i', 'a', 't', 'r', 'o', 'n', 'l', 'c', 's', 'p', 'm']"
pothook,False,6,0,8,"['e', 'a', 'i', 'o', 'n', 'r', 't', 'l']"
diamondwise,False,6,0,14,"['e', 'i', 't', 'n', 'a', 'r', 'l', 's', 'o', 'c', 'd', 'm', 'h', 'p']"
misassert,True,4,0,11,"['e', 'r', 'a', 't', 'l', 'n', 'c', 'i', 's', 'd', 'm']"
recrystallization,False,6,0,16,"['e', 'i', 't', 'a', 'n', 'r', 'o', 's', 'l', 'c', 'm', 'u', 'd', 'p', 'h', 'g']"
rabelaisianism,True,4,0,13,"['e', 'a', 't', 'r', 'n', 'l', 'i', 's', 'c', 'm', 'p', 'd', 'b']"
sedition,True,4,0,11,"['e', 'r', 'i', 't', 'n', 's', 'a', 'o', 'l', 'h', 'd']"
pelomedusidae,True,4,0,14,"['e', 'r', 't', 'n', 'l', 'i', 's', 'a', 'c', 'o', 'm', 'd', 'u', 'p']"
paraparesis,True,5,0,11,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'c', 's', 'm', 'p']"
sanctifier,False,6,0,14,"['e', 'i', 't', 'a', 'n', 'r', 's', 'c', 'l', 'd', 'o', 'm', 'p', 'h']"
jennifer,False,6,0,10,"['e', 'r', 't', 'n', 'l', 'i', 's', 'c', 'd', 'a']"
shotless,True,5,0,11,"['e', 'a', 'i', 'n', 'r', 's', 't', 'o', 'l', 'c', 'h']"
tracheobronchitis,False,6,0,16,"['e', 'i', 't', 'o', 'n', 'r', 'a', 'l', 's', 'c', 'h', 'p', 'u', 'm', 'g', 'd']"
maspiter,True,5,0,13,"['e', 'r', 'a', 't', 'n', 'l', 'i', 'c', 's', 'm', 'h', 'o', 'p']"
perorator,True,3,0,9,"['e', 'r', 'a', 't', 'o', 'l', 'n', 's', 'p']"
octandria,True,4,0,12,"['e', 'o', 'i', 'n', 't', 'a', 'r', 's', 'u', 'c', 'g', 'd']"
clipei,False,6,0,7,"['e', 'r', 'a', 'n', 't', 's', 'd']"
gemmiferous,False,6,0,11,"['e', 't', 'r', 'a', 'n', 'i', 'l', 's', 'o', 'c', 'd']"
photoreception,True,3,0,12,"['e', 'r', 'a', 'n', 't', 'i', 's', 'o', 'l', 'c', 'p', 'h']"
disparagement,True,3,0,14,"['e', 'n', 't', 'r', 'a', 'l', 's', 'i', 'c', 'm', 'p', 'd', 'b', 'g']"
upvomit,False,6,0,9,"['e', 'a', 'i', 'n', 'o', 'r', 't', 'l', 'c']"
uninterrogated,True,5,0,15,"['e', 'r', 'a', 't', 'n', 'i', 'o', 's', 'l', 'c', 'u', 'm', 'd', 'p', 'g']"
fullmouth,False,6,0,8,"['e', 'o', 'i', 'r', 'n', 't', 'a', 's']"
evangeliarium,False,6,0,13,"['e', 'r', 'a', 'i', 'n', 't', 's', 'l', 'c', 'd', 'o', 'm', 'p']"
pattener,True,4,0,10,"['e', 'r', 'a', 't', 'n', 'c', 'l', 'm', 'i', 'p']"
pomposity,False,6,0,11,"['e', 'o', 'i', 'n', 't', 'r', 'l', 'c', 's', 'm', 'a']"
unserrated,True,2,0,10,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'u', 'd']"
afternoons,False,6,0,13,"['e', 't', 'a', 'n', 'i', 'o', 'r', 's', 'l', 'c', 'u', 'p', 'b']"
usnic,False,6,0,10,"['a', 'e', 'i', 'n', 'o', 's', 'c', 'm', 'p', 't']"
ergotamine,False,6,0,14,"['e', 'i', 'n', 'r', 't', 'a', 'l', 's', 'o', 'c', 'm', 'p', 'h', 'd']"
roughshod,False,6,0,10,"['e', 'o', 't', 'i', 'r', 'n', 'l', 's', 'u', 'c']"
separatical,True,3,0,12,"['e', 'a', 'r', 't', 'n', 'l', 'i', 'c', 's', 'm', 'd', 'p']"
nongremial,True,4,0,13,"['e', 'r', 'a', 't', 'n', 'i', 'o', 'l', 's', 'd', 'c', 'g', 'm']"
cornic,True,4,0,9,"['e', 'a', 'i', 'n', 'o', 't', 'l', 'r', 'c']"
uranophotography,True,5,0,15,"['e', 'i', 'a', 't', 'r', 'o', 'n', 'l', 's', 'p', 'h', 'u', 'y', 'c', 'g']"
condisciple,True,5,0,14,"['e', 'i', 't', 'n', 'a', 'o', 'r', 'l', 'c', 's', 'd', 'b', 'u', 'p']"
cabassou,False,6,0,9,"['e', 'o', 'a', 't', 'r', 'n', 'l', 'c', 'i']"
cervix,False,6,0,10,"['e', 'r', 'a', 'i', 'n', 't', 'l', 'c', 's', 'o']"
locomobility,False,6,0,12,"['e', 'a', 'i', 't', 'n', 'r', 's', 'l', 'o', 'c', 'm', 'h']"
sexagesimals,False,6,0,12,"['e', 'r', 'i', 't', 'n', 's', 'a', 'l', 'c', 'm', 'd', 'p']"
submedian,False,6,0,14,"['e', 'a', 'r', 't', 'n', 's', 'l', 'i', 'd', 'o', 'h', 'm', 'u', 'p']"
processionalist,True,1,0,12,"['e', 'a', 'i', 't', 'n', 'r', 's', 'o', 'l', 'p', 'm', 'c']"
fichteanism,False,6,0,15,"['e', 'r', 'a', 'n', 't', 'i', 's', 'c', 'o', 'h', 'l', 'm', 'p', 'd', 'u']"
spikeweed,False,6,0,9,"['e', 'r', 'n', 't', 'l', 's', 'd', 'a', 'c']"
exoenzyme,False,6,0,8,"['e', 'r', 'n', 't', 'l', 'a', 's', 'i']"
typeset,False,6,0,9,"['e', 'r', 't', 'i', 'n', 'l', 'a', 's', 'o']"
necessity,False,6,0,11,"['e', 'r', 'n', 't', 'a', 's', 'i', 'l', 'd', 'h', 'm']"
disclimax,False,6,0,13,"['e', 'o', 'a', 'i', 't', 'n', 'r', 'l', 'c', 's', 'd', 'm', 'b']"
whyness,False,6,0,9,"['e', 'r', 'a', 'n', 'i', 'o', 's', 'u', 't']"
sexivalence,False,6,0,13,"['e', 'r', 't', 'n', 'l', 'a', 's', 'i', 'c', 'd', 'm', 'o', 'p']"
squinting,False,6,0,10,"['e', 'o', 'a', 'i', 'n', 't', 'r', 's', 'l', 'c']"
snowlike,False,6,0,12,"['e', 'i', 't', 'r', 'n', 'a', 'l', 'o', 's', 'c', 'd', 'm']"
deiparous,False,6,0,14,"['e', 'r', 'a', 'i', 't', 'n', 'c', 'l', 's', 'o', 'm', 'u', 'd', 'g']"
lobcock,False,6,0,8,"['e', 'a', 'i', 'o', 'n', 'r', 'c', 't']"
supervisorial,False,6,0,15,"['e', 't', 'a', 'r', 'i', 'n', 'l', 'o', 'c', 's', 'm', 'h', 'p', 'u', 'd']"
cerebrocardiac,False,6,0,13,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'o', 's', 'c', 'd', 'p', 'u']"
calicut,False,6,0,11,"['e', 'a', 'i', 'o', 'n', 'l', 'r', 'c', 'h', 't', 's']"
sphericist,True,3,0,11,"['e', 't', 'a', 'i', 'n', 'r', 's', 'l', 'c', 'h', 'p']"
substitute,False,6,0,11,"['e', 'i', 't', 'a', 'o', 's', 'n', 'r', 'u', 'l', 'm']"
corporator,False,6,0,11,"['e', 'i', 'o', 'r', 't', 'a', 'c', 'n', 'l', 'm', 'h']"
undernatural,True,2,0,10,"['e', 'a', 'r', 't', 'i', 'n', 'o', 'l', 'u', 'd']"
anywhen,False,6,0,9,"['e', 'r', 'a', 'n', 't', 'i', 'l', 'd', 'o']"
shivaism,False,6,0,8,"['e', 'o', 'i', 'n', 't', 's', 'l', 'r']"
triterpene,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'o', 's', 'd', 'm']"
untravestied,False,6,0,15,"['e', 'r', 'a', 't', 'n', 'i', 's', 'l', 'c', 'o', 'd', 'u', 'm', 'p', 'g']"
spinigrade,True,5,0,14,"['e', 'i', 't', 'n', 'r', 'a', 'l', 's', 'c', 'o', 'p', 'd', 'u', 'g']"
cuke,False,6,0,8,"['a', 'o', 'e', 't', 'l', 'r', 'u', 's']"
snerp,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'i', 'o', 'u', 'k']"
resisting,True,2,0,9,"['e', 'r', 'a', 'i', 'n', 't', 's', 'd', 'g']"
eurite,True,5,0,10,"['e', 'a', 'r', 'o', 't', 'i', 'n', 's', 'd', 'u']"
predeterminative,True,4,0,14,"['e', 'r', 'a', 't', 'i', 'n', 's', 'l', 'o', 'c', 'd', 'p', 'm', 'v']"
mulctative,False,6,0,12,"['e', 'i', 'n', 't', 'a', 's', 'c', 'r', 'l', 'o', 'p', 'd']"
colander,True,4,0,12,"['e', 'r', 'a', 't', 'l', 'n', 'i', 'o', 'h', 'c', 'b', 'd']"
asexualize,False,6,0,11,"['e', 'a', 't', 'r', 'n', 'l', 'i', 'c', 's', 'd', 'o']"
autoallogamy,False,6,0,9,"['e', 'a', 't', 'i', 'n', 'r', 'l', 's', 'c']"
olcha,False,6,0,9,"['a', 'e', 'i', 'o', 'r', 'n', 'l', 't', 'y']"
pneumographic,True,3,0,15,"['e', 'i', 'n', 'a', 't', 'r', 'o', 'l', 's', 'c', 'p', 'h', 'm', 'u', 'g']"
loathsomely,True,5,0,14,"['e', 'a', 'r', 't', 'n', 'i', 'l', 'o', 'c', 's', 'u', 'm', 'y', 'h']"
patinate,True,4,0,10,"['e', 'i', 'a', 't', 'n', 'r', 'c', 'l', 'm', 'p']"
glaucium,False,6,0,8,"['e', 'o', 'i', 'n', 'r', 's', 'a', 't']"
twatchel,False,6,0,12,"['e', 'r', 'a', 't', 'i', 'n', 'l', 'h', 'o', 'c', 'm', 'u']"
apopetalous,True,5,0,13,"['e', 'o', 'n', 'r', 't', 'i', 'l', 'a', 's', 'c', 'u', 'm', 'p']"
centrode,True,5,0,12,"['e', 'r', 'a', 't', 'n', 'i', 'l', 's', 'o', 'm', 'd', 'c']"
burfish,False,6,0,8,"['e', 'a', 'i', 'n', 't', 'l', 's', 'm']"
moonfish,False,6,0,10,"['e', 'o', 'i', 'n', 't', 's', 'r', 'l', 'c', 'd']"
begarnish,False,6,0,12,"['e', 'r', 't', 'a', 'n', 's', 'i', 'l', 'd', 'm', 'c', 'p']"
